City,Price,Day,Room Type,Shared Room,Private Room,Person Capacity,Superhost,Multiple Rooms,Business,Cleanliness Rating,Guest Satisfaction,Bedrooms,City Center (km),Metro Distance (km),Attraction Index,Normalised Attraction Index,Restraunt Index,Normalised Restraunt Index
Amsterdam,448.5271717479437,Weekday,Private room,False,True,2.0,True,0,0,9.0,95.0,1,1.2243296655599034,0.9383892634659836,267.24554078146804,14.150828956428748,359.0591656389416,25.01975924778625
Amsterdam,204.1103273732805,Weekday,Private room,False,True,2.0,False,0,0,10.0,94.0,1,10.898646644844804,0.2003325792143527,42.0102315706286,2.224469675481119,52.24369564784055,3.640415876858557
Amsterdam,442.66866636983576,Weekday,Private room,False,True,2.0,False,0,0,9.0,88.0,1,0.8166865418020203,0.9430410759408056,407.418002944745,21.57305396596037,567.6367962102901,39.55374863107486
Amsterdam,325.498558807677,Weekday,Private room,False,True,2.0,True,1,0,10.0,95.0,1,3.2543600386540854,0.8150482720745783,167.11659141933703,8.84893455674234,211.6275241957847,14.7465103589862
Amsterdam,1351.9087010521878,Weekday,Entire home/apt,False,False,4.0,False,0,0,9.0,97.0,2,0.6128074572394556,0.6261354026228159,631.1053435588188,33.41744728115717,669.569413408285,46.65656005005732
Amsterdam,583.9758160897992,Weekday,Entire home/apt,False,False,4.0,False,0,0,10.0,100.0,2,6.805426268752378,0.4178391799529932,70.10495299437235,3.712103842484893,88.16834997484197,6.143697475928915
Amsterdam,614.4400440559605,Weekday,Entire home/apt,False,False,4.0,False,0,0,9.0,98.0,3,4.055558885452375,2.144151474553194,95.72595763316497,5.068753062057438,120.30073016477236,8.382727957102636
Amsterdam,279.09919621306216,Weekday,Private room,False,True,4.0,False,0,0,9.0,93.0,1,7.297903452296986,3.0297151455229785,63.5946631560096,3.36737966976322,78.74496699993976,5.4870625926160495
Amsterdam,345.1831368781197,Weekday,Private room,False,True,2.0,False,1,0,10.0,94.0,1,1.2051762215606054,0.427585515339741,522.2366604265308,27.6527781712003,779.1636962455609,54.293247353786334
Amsterdam,245.82288566540907,Weekday,Private room,False,True,4.0,False,0,0,10.0,99.0,0,2.86126129098388,1.341994910603279,131.38619536393068,6.95698634444658,164.80238050205676,11.48366697807625
Amsterdam,522.3443395121037,Weekday,Entire home/apt,False,False,3.0,False,0,0,10.0,97.0,2,9.461193276819836,0.5199748417991036,48.69267325178657,2.5783094026655737,60.786849493915376,4.235715128070345
Amsterdam,303.4705785859912,Weekday,Private room,False,True,4.0,False,1,0,5.0,80.0,0,3.8756943705432993,0.5335506980152729,110.86357295076512,5.870299851355373,140.4658330086323,9.787861335225507
Amsterdam,798.8657933587983,Weekday,Entire home/apt,False,False,5.0,False,0,1,9.0,95.0,3,3.816294493436277,0.7166396308234398,151.81721949833096,8.038822647814433,183.1322765052373,12.760920503189435
Amsterdam,654.9809012724675,Weekday,Private room,False,True,2.0,False,0,0,10.0,96.0,1,1.157611864220484,0.4427565973806295,401.03131697576816,21.234874700251613,558.2159790872574,38.89729254001181
Amsterdam,277.45881470719195,Weekday,Private room,False,True,2.0,True,1,0,10.0,98.0,1,4.048209028263254,0.1245077819423133,112.69328828568167,5.967184494098697,140.1380792398226,9.765022981068524
Amsterdam,498.910317999672,Weekday,Private room,False,True,4.0,True,1,0,10.0,96.0,2,3.9197071621384896,0.1967484252974422,115.55889010684626,6.118920014586538,143.8939728036428,10.026739048279538
Amsterdam,491.64577133081815,Weekday,Entire home/apt,False,False,4.0,False,0,0,10.0,94.0,2,3.061593749736752,0.4565702771027853,198.0377840432063,10.486232251849485,267.386530207597,18.63187811955816
Amsterdam,442.4343261547114,Weekday,Private room,False,True,2.0,True,1,0,10.0,96.0,1,2.0819265631422392,2.005066358810773,238.59330629901228,12.633674102525058,297.96005310644165,20.76228518192785
Amsterdam,202.70428608253465,Weekday,Private room,False,True,2.0,True,1,0,10.0,98.0,1,8.328174013681252,3.322728204022658,52.99015863147847,2.8058641089964875,66.14093336351188,4.608795395138263
Amsterdam,258.0085768518736,Weekday,Shared room,True,False,3.0,True,1,0,10.0,98.0,1,7.174061152495985,3.00537913654262,64.40738670447803,3.410413921671068,79.80576224307156,5.56098033134617
Amsterdam,245.82288566540907,Weekday,Private room,False,True,2.0,True,1,0,10.0,96.0,1,3.869383502868556,1.1541799683788203,142.055958436306,7.521957388682889,184.1023889026353,12.828519330761484
Amsterdam,669.7443348252995,Weekday,Entire home/apt,False,False,4.0,False,1,0,9.0,88.0,2,2.502125234308872,1.9683862116295985,233.13075697746552,12.34442848634292,281.0409055577568,19.58333463879777
Amsterdam,453.4483162655544,Weekday,Entire home/apt,False,False,2.0,False,0,1,9.0,85.0,1,2.946369673139789,0.8805309068987951,149.24340150628325,7.902537274954914,187.19974213463937,13.044347360195555
Amsterdam,706.5357485998172,Weekday,Entire home/apt,False,False,4.0,False,1,0,9.0,89.0,3,2.531798798357753,1.9508241563748103,231.72012124040364,12.269734386764616,279.46651403494894,19.47362877237792
Amsterdam,1038.361493215851,Weekday,Entire home/apt,False,False,4.0,False,0,0,9.0,99.0,2,0.1951980501873343,0.2543870729567982,658.3522212609405,34.86018755974891,857.7477918364033,59.76910019516736
Amsterdam,2500.8787758067165,Weekday,Entire home/apt,False,False,4.0,False,0,0,9.0,100.0,1,1.4292708718377594,1.2019194359640075,240.34242503296167,12.726291101694532,314.3286406747442,21.90287191352255
Amsterdam,399.5500667869613,Weekday,Private room,False,True,2.0,False,0,1,9.0,88.0,0,0.9598558196666732,0.6589549052774286,466.7377672473871,24.714074900969223,903.9445655137076,62.9881578492836
Amsterdam,407.9863145314368,Weekday,Private room,False,True,2.0,False,0,1,9.0,82.0,0,1.731690237097334,0.1068345836161703,269.841142011123,14.288267766193504,330.26258042840203,23.01317176005573
Amsterdam,407.9863145314368,Weekday,Private room,False,True,2.0,False,0,1,8.0,78.0,0,1.7635668072623376,0.1304376878811783,265.549253671504,14.06100942685342,325.75698560841266,22.699215430703696
Amsterdam,319.40571321444475,Weekday,Private room,False,True,2.0,False,1,0,9.0,96.0,1,1.1103486515953374,1.2007269573498716,383.8002810909582,20.322479900940746,425.1231371739374,29.6231918319869
Amsterdam,817.1443301384951,Weekday,Entire home/apt,False,False,4.0,False,1,0,10.0,100.0,3,4.193063773512277,0.1530381646078639,117.97138796474276,6.246663379153135,150.25107823014557,10.46971130050115
Amsterdam,792.7729477655661,Weekday,Entire home/apt,False,False,6.0,False,0,0,9.0,92.0,3,6.446611060893965,2.5320980249943688,69.83081289769423,3.6975879422126288,86.52072921483622,6.028888890904654
Amsterdam,274.1780516954515,Weekday,Private room,False,True,2.0,False,1,0,9.0,90.0,1,1.1633859680678085,0.6138031297978308,482.224137588898,25.53408850051449,1402.1539102370737,97.70410177399724
Amsterdam,774.2600707707451,Weekday,Entire home/apt,False,False,2.0,False,0,0,9.0,93.0,1,0.345523840742521,0.4195982639991573,601.0732077622108,31.827225735789817,701.3302163518847,48.86969849411063
Amsterdam,221.2171630773557,Weekday,Private room,False,True,2.0,False,0,0,10.0,100.0,1,9.230171256230186,0.2947510204240605,49.86553412435642,2.640413165178847,62.27816166591527,4.339631905797865
Amsterdam,436.3414805614792,Weekday,Private room,False,True,2.0,False,0,1,9.0,90.0,0,1.0920611908615705,0.5619198281084249,484.3405627483359,25.64615461897137,843.8207712839297,58.79864536597007
Amsterdam,974.6209547020364,Weekday,Entire home/apt,False,False,3.0,False,0,0,10.0,95.0,1,1.2238902406353978,0.2904783052940414,528.9737834773524,28.00951331324164,655.0877595687984,45.647457575458255
Amsterdam,1044.6886790242074,Weekday,Entire home/apt,False,False,5.0,False,0,0,9.0,96.0,3,3.5132238825336257,1.660496489168836,127.9383072696673,6.774418378896409,165.540553212323,11.535103914552392
Amsterdam,607.1754973871067,Weekday,Private room,False,True,4.0,True,1,0,10.0,96.0,1,1.4250454822872758,1.3247353046140298,334.7392241585087,17.7246643376105,459.2868071358748,32.00376550693391
Amsterdam,314.4845686968341,Weekday,Private room,False,True,2.0,False,1,0,9.0,91.0,1,2.123122113662819,0.2337022412454324,233.97037069420705,12.388886590528074,308.74786685140214,21.51399556433397
Amsterdam,390.6451386122373,Weekday,Private room,False,True,2.0,True,1,0,9.0,86.0,1,1.4250789186884407,1.324766945124097,334.7355142369054,17.724467894796533,459.2969565414738,32.00447273211821
Amsterdam,449.6988728235653,Weekday,Private room,False,True,4.0,True,0,0,10.0,98.0,1,0.2403669761183767,0.4770434349678951,573.9233635133938,30.389623443024703,881.6364405607,61.433695607383775
Amsterdam,181.8480069364704,Weekday,Private room,False,True,2.0,False,1,0,10.0,87.0,1,2.7165218008543284,1.5253450419553285,184.30015274403863,9.758815546550863,226.84434532882565,15.806840348300971
Amsterdam,2458.2288566540906,Weekday,Entire home/apt,False,False,5.0,False,0,0,10.0,100.0,3,1.1627614308403376,0.9103197866147276,422.79888637485817,22.38748196345604,621.3787521309429,43.298565439321926
Amsterdam,410.32971668267993,Weekday,Entire home/apt,False,False,2.0,False,0,0,8.0,91.0,1,2.033686640136478,1.3125529101338531,192.9223068045508,10.215364333069456,232.32356029725383,16.188639930364264
Amsterdam,771.6823284043776,Weekday,Entire home/apt,False,False,2.0,False,0,0,9.0,96.0,1,2.670217588988946,0.6242630501583555,227.7901394931664,12.061639241960997,299.6263535146081,20.878395391710765
Amsterdam,415.2508612002906,Weekday,Entire home/apt,False,False,4.0,True,0,0,10.0,96.0,2,7.081052422366315,3.19576631771615,63.19338704944276,3.3461318332914707,78.21036639531835,5.44981085334476
Amsterdam,577.4142900663184,Weekday,Entire home/apt,False,False,2.0,False,1,0,9.0,97.0,1,1.2454901675254375,0.4970273626145227,383.5039123491596,20.306786979139467,505.6680512486695,35.23567732639665
Amsterdam,531.9522883322007,Weekday,Entire home/apt,False,False,2.0,False,0,0,9.0,93.0,1,1.210052845440982,0.9869445639151446,408.29498169845664,21.619490573680388,566.601115349848,39.481580898663154
Amsterdam,552.808567478265,Weekday,Entire home/apt,False,False,4.0,False,0,0,9.0,96.0,2,6.329190085032534,4.411915315184665,67.79328314836667,3.589699388143371,84.60205570436557,5.895192960258637
Amsterdam,1651.864176411314,Weekday,Entire home/apt,False,False,4.0,False,0,0,10.0,100.0,3,0.9479501149031376,0.8155665154980324,430.0257049834756,22.77014681066225,597.5472610069546,41.63795285092885
Amsterdam,282.8486396550512,Weekday,Entire home/apt,False,False,2.0,True,0,0,10.0,98.0,1,4.04677392100638,1.2112289797247815,96.02079460218418,5.084364875472259,119.6117581345751,8.334719394799766
Amsterdam,347.9952194596115,Weekday,Private room,False,True,4.0,True,0,0,10.0,100.0,2,7.448076119094492,2.4623758154471687,64.5095450377896,3.4158232732993064,79.40839139481717,5.533290958933907
Amsterdam,485.5529257375859,Weekday,Entire home/apt,False,False,3.0,False,0,0,9.0,95.0,2,2.4211262791138632,1.3912920795491988,178.21363072796612,9.43653016159318,221.7180116470309,15.449630041988124
Amsterdam,436.3414805614792,Weekday,Private room,False,True,2.0,True,0,0,10.0,98.0,1,0.7316357598343444,0.3063782603336532,433.35650056239376,22.946514649722445,575.6802060188161,40.11422499875786
Amsterdam,221.2171630773557,Weekday,Private room,False,True,2.0,False,1,0,10.0,93.0,1,2.772629647037306,1.3098681163007877,173.94552477556115,9.21053111545835,216.5223103352052,15.087586099414027
Amsterdam,460.9472031495325,Weekday,Entire home/apt,False,False,2.0,True,0,0,10.0,98.0,1,1.6603169580718946,0.0365299349690898,284.3492807047056,15.056483349992195,350.9124530119026,24.452084591085303
Amsterdam,552.808567478265,Weekday,Entire home/apt,False,False,4.0,False,0,0,9.0,99.0,3,8.149967773654454,3.3115272879983904,54.1228129834926,2.8658389095310004,67.6390695005318,4.713187676566162
Amsterdam,368.8514986056758,Weekday,Entire home/apt,False,False,2.0,False,0,0,10.0,93.0,1,6.978908089437527,0.0687184318413499,69.93791924722572,3.703259294587436,87.68119391959138,6.109751741117267
Amsterdam,209.03147189089125,Weekday,Private room,False,True,2.0,False,1,0,9.0,89.0,0,4.629759730730524,0.8502639211480465,94.62022545891728,5.010203808724176,118.6768505806366,8.269573691369933
Amsterdam,568.9780423218428,Weekday,Private room,False,True,3.0,False,0,1,10.0,92.0,0,0.5016413716644758,0.2751186389666705,514.7601657518385,27.256892810397463,762.4848170560165,53.13103905560035
Amsterdam,1044.6886790242074,Weekday,Entire home/apt,False,False,4.0,True,0,0,9.0,94.0,2,1.7381836787487484,0.3776491570566164,624.247328491881,33.05431082653544,486.456042889189,33.89695694318266
Amsterdam,489.30236917957495,Weekday,Entire home/apt,False,False,2.0,False,1,0,8.0,85.0,1,0.5314343611142552,0.147342513212529,538.2687074056174,28.50168571128157,637.5861565198218,44.4279206950767
Amsterdam,239.7300400721768,Weekday,Private room,False,True,2.0,False,0,0,9.0,91.0,1,1.8778904684545863,0.7651677882558822,200.7716076992332,10.630990030932912,243.42356309694023,16.96210409525672
Amsterdam,734.8909146298597,Weekday,Entire home/apt,False,False,4.0,False,0,1,9.0,89.0,2,0.8268636946364731,0.6483040842536506,481.13705240777085,25.476526617857004,697.4352893911093,48.59829437976948
Amsterdam,274.1780516954515,Weekday,Private room,False,True,2.0,True,0,0,10.0,96.0,1,3.169262405932536,0.6419533809730128,137.62910940771846,7.2875527911869105,175.22204104529277,12.20972391571636
Amsterdam,399.5500667869613,Weekday,Private room,False,True,2.0,False,0,1,10.0,95.0,1,1.1180016594802644,0.4841207760826837,494.6629614104263,26.19273248687583,787.1718870055842,54.85126960749926
Amsterdam,337.91859020926586,Weekday,Private room,False,True,3.0,False,0,0,10.0,86.0,1,3.042632814959356,1.68990296753702,144.53672476458436,7.653315614117381,186.9562345428349,13.02737940085906
Amsterdam,474.0702551964943,Weekday,Entire home/apt,False,False,4.0,False,0,0,10.0,100.0,2,7.494987621979645,3.316991622443339,61.509679709158505,3.2569784108793485,76.26737321416013,5.314420293056005
Amsterdam,534.7643709136926,Weekday,Entire home/apt,False,False,2.0,False,0,0,10.0,96.0,1,2.290544365670652,1.6831399184913935,204.11181313265672,10.80785612804157,255.3784166056139,17.79513548744332
Amsterdam,436.3414805614792,Weekday,Private room,False,True,2.0,False,0,1,9.0,92.0,0,0.9823256087976632,0.6400305551847726,467.5135224021669,24.755151651867507,860.8937671575193,59.98831628172439
Amsterdam,1112.1786609800108,Weekday,Entire home/apt,False,False,4.0,False,0,0,9.0,97.0,2,0.9384199597900156,0.9089482696796484,335.37631265276417,17.758398596696566,502.740705823993,35.031695685571016
Amsterdam,614.4400440559605,Weekday,Private room,False,True,4.0,False,0,0,9.0,95.0,2,0.8689376780218488,0.9431073696347472,633.9997047200357,33.57070562781001,545.7857384689988,38.03113549007978
Amsterdam,202.70428608253465,Weekday,Private room,False,True,2.0,False,0,0,9.0,86.0,1,3.5789888131796745,1.0807963140739605,151.252340378934,8.008911923106847,193.06638245435585,13.453143298133709
Amsterdam,430.24863496824696,Weekday,Entire home/apt,False,False,2.0,False,0,0,10.0,96.0,1,3.481206790359048,1.3413970797407817,162.0233031706965,8.579241559727143,223.22892203853863,15.554912451847326
Amsterdam,243.2451432990416,Weekday,Private room,False,True,2.0,False,1,0,9.0,92.0,1,7.104815916987718,0.1969119600847507,69.5429657100053,3.682346242363628,87.1808925146093,6.074890019423834
Amsterdam,277.69315492231624,Weekday,Private room,False,True,2.0,True,1,0,10.0,97.0,1,2.759807642732134,1.6131358710845638,185.5861487354961,9.826909888782184,228.0628134775175,15.891744961937883
Amsterdam,356.4314672040869,Weekday,Private room,False,True,2.0,False,0,0,10.0,99.0,1,2.9304498212371377,0.9890716194329544,187.91369073542867,9.950154784220432,238.8043374076358,16.64022980344766
Amsterdam,555.3863098446325,Weekday,Private room,False,True,3.0,True,0,0,10.0,96.0,1,0.3971287274991505,0.4249699342286068,594.8595937676282,31.4982107461234,693.1945080917868,48.30279063753035
Amsterdam,352.68202376209786,Weekday,Entire home/apt,False,False,2.0,False,0,0,9.0,96.0,1,4.753301220591684,0.291265710472625,107.15455177105588,5.67390471542023,133.6498162768867,9.312911483009112
Amsterdam,318.2340121388232,Weekday,Private room,False,True,4.0,False,1,0,9.0,94.0,1,0.6432797933909642,0.7051149438759162,996.1632313419872,52.747505003014574,722.0641614840407,50.314469621287486
Amsterdam,368.6171583905514,Weekday,Entire home/apt,False,False,2.0,True,0,0,9.0,98.0,1,1.843414802892541,1.567852819146674,300.17957750495395,15.89470808405051,365.0249577345423,25.43546422411979
Amsterdam,774.2600707707451,Weekday,Private room,False,True,4.0,True,0,0,10.0,99.0,1,3.240919753612332,2.034269593921583,126.09525199327896,6.676827377388392,159.06649630013646,11.083982314547743
Amsterdam,1029.925245471375,Weekday,Entire home/apt,False,False,4.0,True,0,0,9.0,95.0,1,1.7763168318632667,0.3904185288251806,719.998000016378,38.124372505560125,642.0278153538839,44.73742187294326
Amsterdam,326.6702598832986,Weekday,Entire home/apt,False,False,4.0,False,0,0,8.0,90.0,3,3.9253330803389503,1.968889299785439,98.60530250354162,5.221216286132668,123.84437338853849,8.629654115249599
Amsterdam,299.72113514400206,Weekday,Private room,False,True,2.0,False,0,0,10.0,100.0,1,3.812821067852762,1.1108471283219898,143.87556894037536,7.618306973918671,200.05767879926856,13.9403068859741
Amsterdam,688.0228716049962,Weekday,Entire home/apt,False,False,4.0,False,0,0,8.0,91.0,2,4.894306981480401,0.8312679532162717,108.72017350633404,5.756805426584967,135.4320668390215,9.437101266340488
Amsterdam,399.31572657183705,Weekday,Entire home/apt,False,False,3.0,False,0,0,10.0,98.0,1,2.7484060408978936,1.6530573697807769,157.96409002578486,8.3643035265485,200.9991823383616,14.005912207139284
Amsterdam,362.5243127973192,Weekday,Entire home/apt,False,False,2.0,False,0,0,10.0,97.0,2,2.465013388537726,0.1210290090382624,202.66465710267053,10.731228254686911,276.58304150200155,19.27270425776883
Amsterdam,350.1042813957304,Weekday,Private room,False,True,2.0,True,1,0,10.0,93.0,0,1.182523156670852,1.2642717941773842,355.9203192396852,18.8462173959969,402.0892546293768,28.018157756944785
Amsterdam,1038.361493215851,Weekday,Entire home/apt,False,False,2.0,False,0,0,9.0,90.0,1,1.761900973638962,1.6840366529235025,277.3470416254948,14.685710138090563,359.0122295352299,25.01648867255165
Amsterdam,432.3576969043658,Weekday,Private room,False,True,2.0,False,0,0,8.0,90.0,1,1.4333734110859075,1.3630703276441116,318.293068135185,16.85382944848096,416.56365880569183,29.026755064583813
Amsterdam,337.6842499941415,Weekday,Private room,False,True,2.0,False,0,0,10.0,98.0,1,1.5514001269716866,0.923614786809486,295.47410624901687,15.645550254485052,317.3450520548443,22.113059798263183
Amsterdam,1118.2715065732432,Weekday,Entire home/apt,False,False,4.0,False,0,0,10.0,95.0,3,1.96011552062919,0.2477981208904617,462.9500015300287,24.51351018944353,521.452438439247,36.33555613516994
Amsterdam,335.57518805802266,Weekday,Private room,False,True,2.0,False,0,0,9.0,92.0,0,3.310462564729232,0.8596018053488346,141.468037844658,7.490826602709638,187.99366967481564,13.099669373435487
Amsterdam,468.2117498183864,Weekday,Entire home/apt,False,False,2.0,False,0,0,10.0,95.0,1,2.4641833980904337,1.5184080542126452,155.51625607464396,8.234689092365446,197.5204294197609,13.763507698815314
Amsterdam,241.83910200829567,Weekday,Private room,False,True,2.0,False,0,0,9.0,90.0,1,6.32486346550931,1.964267309099485,74.72745561903724,3.956868427895748,92.72702435636592,6.461352465495376
Amsterdam,1739.03873643756,Weekday,Entire home/apt,False,False,4.0,True,0,0,10.0,98.0,2,2.140598515315153,0.2386103255550466,339.3946231131485,17.971170805551587,411.00229660918905,28.639231345481324
Amsterdam,368.6171583905514,Weekday,Entire home/apt,False,False,2.0,False,0,0,10.0,98.0,1,6.291365973282467,2.3808055243960418,73.29932229151127,3.881247819276048,90.9053297762754,6.3344141662438975
Amsterdam,346.5891781688656,Weekday,Private room,False,True,2.0,False,0,0,9.0,89.0,0,2.011355928615153,0.4006963639941867,351.3510289613391,18.60427043968072,419.1717656292322,29.20849170038691
Amsterdam,417.8286035666581,Weekday,Private room,False,True,4.0,False,0,0,10.0,96.0,2,2.937801886453491,0.998585843757206,156.7582338224784,8.300452639348881,206.1827625573652,14.36711153452666
Amsterdam,421.34370679352287,Weekday,Entire home/apt,False,False,2.0,False,0,1,10.0,95.0,1,1.737851302767052,1.877712322461092,220.19436532292704,11.659437952613349,279.3675354173421,19.466731799900423
Amsterdam,712.8629344081738,Weekday,Entire home/apt,False,False,2.0,False,0,0,10.0,94.0,1,1.0888412392791802,1.1916766135357626,386.5195153228388,20.466465160321643,433.6794650444127,30.21940906817266
Amsterdam,308.39172310360186,Weekday,Private room,False,True,3.0,True,1,0,9.0,97.0,1,1.9131368224630303,1.521022938247527,309.6124961668028,16.394187394924696,358.8783813215025,25.007161936448856
Amsterdam,333.23178590677946,Weekday,Private room,False,True,2.0,False,0,0,9.0,88.0,0,2.1368991958336045,0.0837770875750669,377.94156210833535,20.012256837968582,448.8718811147537,31.27803847760642
Amsterdam,356.1971269889626,Weekday,Private room,False,True,2.0,False,0,0,10.0,100.0,1,1.8688444053531743,0.8393184180742623,202.3092006433654,10.712406598982662,245.2391478415437,17.088616652381113
Amsterdam,351.51032268647623,Weekday,Private room,False,True,2.0,False,1,0,9.0,84.0,0,1.5647645877321996,0.1816822906160285,625.5835795505775,33.12506620796919,515.3286462724802,35.90884148655948
Amsterdam,264.33576266023016,Weekday,Private room,False,True,2.0,False,1,0,10.0,97.0,1,3.5489264149300257,2.4371601128803,117.0813979657718,6.199537817351267,145.63427550487611,10.148005844312015
Amsterdam,344.2457760176224,Weekday,Private room,False,True,2.0,True,0,0,10.0,98.0,1,2.579456768894296,1.939540827332288,231.5305439178288,12.259696141569092,278.3234713095617,19.393979910753032
Amsterdam,515.7828134886229,Weekday,Entire home/apt,False,False,4.0,False,0,0,9.0,93.0,3,2.680403418532747,1.2899112742126717,174.28439200948378,9.22847436065584,225.4042864624857,15.706494974651063
Amsterdam,491.64577133081815,Weekday,Entire home/apt,False,False,6.0,False,0,0,10.0,90.0,3,4.051917607255711,0.6841712966128629,119.51061671949284,6.328166564462019,148.01849735115024,10.31414185279112
Amsterdam,501.2537201509151,Weekday,Entire home/apt,False,False,2.0,False,0,0,10.0,100.0,1,2.314548394921164,1.595429011714874,193.87918986717736,10.266031927039174,241.681094629404,16.840686385512313
Amsterdam,552.808567478265,Weekday,Entire home/apt,False,False,3.0,False,0,0,10.0,100.0,1,1.4756207370733208,1.4395679661164715,240.34626044102217,12.726494189099782,312.76384228171514,21.793834510187526
Amsterdam,386.19267452487526,Weekday,Private room,False,True,2.0,False,1,0,10.0,96.0,1,0.2862270363942465,0.2213098445190591,593.6725920169926,31.4353582147206,816.2114868169195,56.87479070224353
Amsterdam,1136.5500433529398,Weekday,Entire home/apt,False,False,4.0,True,0,0,9.0,95.0,2,0.3639339290695795,0.2256158781449668,545.18004143042,28.86764544015017,745.6277504886871,51.95641440456833
Amsterdam,268.0852061022192,Weekday,Private room,False,True,2.0,True,0,0,10.0,99.0,0,8.396193965451163,3.349573513993501,52.56307588103194,2.783249793584011,65.58682710096944,4.570184473559831
Amsterdam,319.40571321444475,Weekday,Private room,False,True,2.0,True,0,0,10.0,99.0,1,3.257268339680081,1.8448750660290103,116.89655313887847,6.189750160946602,148.24673433938014,10.330045734500391
Amsterdam,1210.3672111171,Weekday,Entire home/apt,False,False,4.0,False,1,0,9.0,87.0,3,7.969305988961323,3.449791233100316,55.34129402461976,2.930358290281833,69.41320156036069,4.836811750976599
Amsterdam,540.6228762918005,Weekday,Entire home/apt,False,False,4.0,False,0,0,9.0,89.0,2,3.53040385878742,2.096772714077786,124.0456410990909,6.56829911867142,159.88160143183538,11.140780012833629
Amsterdam,1044.6886790242074,Weekday,Entire home/apt,False,False,2.0,False,0,0,10.0,100.0,1,2.158727236080072,0.462624354105188,439.95635250800126,23.29598119553252,463.25436773158674,32.280230837457
Amsterdam,539.6855154313032,Weekday,Entire home/apt,False,False,6.0,True,0,1,10.0,93.0,3,5.309254055530047,2.98330456540736,75.55013786236496,4.000429999313478,94.48225080674791,6.583659169839651
Amsterdam,485.5529257375859,Weekday,Entire home/apt,False,False,2.0,False,0,0,10.0,100.0,1,3.550537513117757,1.394272482037601,159.92594772484657,8.468185195275673,214.99442257608072,14.981120682153598
Amsterdam,178.0985634944813,Weekday,Private room,False,True,2.0,True,0,0,10.0,96.0,1,8.894206248511344,0.4494306281654909,51.35051853062935,2.719044076193057,64.05170211659798,4.463214756031835
Amsterdam,661.308087080824,Weekday,Private room,False,True,4.0,False,0,1,9.0,95.0,2,0.2974726347767152,0.273675427402192,639.0315767979187,33.837146597775444,832.9433837971106,58.0406933563596
Amsterdam,1572.8915239144192,Weekday,Private room,False,True,4.0,False,0,1,9.0,98.0,4,0.1673131477644722,0.2400719766181269,664.210649118196,35.170395207439434,886.0794164841611,61.7432885619346
Amsterdam,329.4823424647904,Weekday,Private room,False,True,2.0,False,0,1,9.0,97.0,1,0.3700082752668438,0.2649952611077426,581.3305425969783,30.781838497221443,753.8804922423728,52.531477323360384
Amsterdam,436.10714034635487,Weekday,Entire home/apt,False,False,2.0,False,1,0,10.0,95.0,0,3.3864906698808577,0.4393454321343346,130.10242472169176,6.889009835935021,163.58951401207528,11.399152696077504
Amsterdam,722.2365430131465,Weekday,Entire home/apt,False,False,4.0,True,0,0,9.0,96.0,1,2.056143962063712,0.5829532354990414,301.53280487005804,15.966362372188495,376.1251419595136,26.20894103098712
Amsterdam,399.5500667869613,Weekday,Entire home/apt,False,False,4.0,False,0,0,10.0,96.0,2,1.9873365148655668,1.9243132700446044,225.29731759773136,11.929642666235203,281.9011934038299,19.64328073362657
Amsterdam,602.0200126543716,Weekday,Entire home/apt,False,False,2.0,False,0,0,9.0,95.0,1,2.583144908068959,0.6132777706171577,209.9528354256452,11.117142139538972,268.60230965169904,18.71659538039096
Amsterdam,319.40571321444475,Weekday,Private room,False,True,4.0,True,0,0,9.0,96.0,2,7.401774924959425,0.324430029958923,65.41870764064208,3.46396403721599,85.4454539075876,5.953962160474097
Amsterdam,817.1443301384951,Weekday,Entire home/apt,False,False,4.0,False,0,0,10.0,89.0,2,2.2026551610414105,0.4808489268128597,420.7608880216559,22.27956859650025,425.2387545864237,29.631248219630173
Amsterdam,439.8565837883439,Weekday,Entire home/apt,False,False,4.0,False,0,0,10.0,100.0,3,4.745291339574047,0.7900395774136626,83.27989324823855,4.409725683053155,103.28982156826298,7.19738337214156
Amsterdam,546.7157218850327,Weekday,Entire home/apt,False,False,3.0,False,0,0,10.0,100.0,2,2.48625608495136,1.9075886852707808,242.97417571770512,12.86564404912583,313.8972881356538,21.87281464800265
Amsterdam,1161.1557659409932,Weekday,Entire home/apt,False,False,6.0,False,1,0,9.0,87.0,4,1.143335256300487,0.434767398257414,502.45223980266127,26.60517995335257,746.3588796171936,52.00736053413371
Amsterdam,393.4572211937291,Weekday,Private room,False,True,2.0,False,0,0,10.0,92.0,1,1.661022025321989,1.7328978100848034,245.2952625463126,12.988547138953258,299.3100013623235,20.856351518597
Amsterdam,386.19267452487526,Weekday,Private room,False,True,2.0,True,1,0,10.0,96.0,1,0.3428061638767657,0.2704808015473475,577.5320485900139,30.58070571563267,768.6195162960597,53.55851372476894
Amsterdam,540.6228762918005,Weekday,Entire home/apt,False,False,2.0,False,0,0,10.0,100.0,1,0.8993193377447499,0.8442495516905745,448.7291179382343,23.76050495415198,552.5690144336515,38.5038039185403
Amsterdam,614.4400440559605,Weekday,Entire home/apt,False,False,4.0,True,1,0,10.0,99.0,2,1.4690753644746604,0.1869973972516004,313.5746917691717,16.603988284762128,377.34193099364256,26.29372864150552
