verified_reviews,feedback
"[""enjoy""]",1
[],1
"[""cool""]",1
"[""good"",""qualiti"",""great"",""sound"",""qualiti""]",1
"[""work"",""perfect""]",1
"[""great"",""product"",""sometim"",""alexa"",""understand"",""command"",""fire"",""tv"",""fabul"",""speaker""]",1
"[""love"",""echo"",""great"",""sound"",""veri"",""smart""]",1
"[""sure"",""love""]",1
"[""play"",""great""]",1
"[""work"",""absolut"",""great""]",1
"[""veri"",""amaz"",""product"",""great"",""sound"",""qualiti""]",1
"[""best"",""thing"",""invest"",""thank"",""much""]",1
"[""extrem"",""impress"",""item"",""bought"",""34"",""warehous"",""34"",""34"",""outlet"",""34"",""34"",""minor"",""imperfect"",""t"",""tell"",""even"",""one"",""work"",""great"",""t"",""come"",""packag"",""seal"",""damag"",""t"",""miss"",""anyth"",""like"",""sound"",""qualiti"",""see"",""knock"",""bose"",""great"",""famili"",""easi"",""use"",""minor"",""learn"",""curv"",""learn"",""voic"",""integr"",""seamless"",""amazon"",""servic"",""t"",""wait"",""get"",""classroom"",""lot"",""fun"",""even"",""just"",""speaker"",""alon"",""plan""]",1
"[""love"",""echo"",""show"",""now"",""bedroom"",""wonder"",""music"",""info"",""sleep"",""sound""]",1
"[""awesom"",""life"",""changer"",""serious"",""abl"",""start"",""morn"",""alexa"",""34"",""wake"",""34"",""alarm"",""play"",""music"",""gotten"",""use"",""voic"",""anoth"",""room"",""will"",""34"",""listen"",""34"",""say"",""love"",""echo"",""t"",""hesit"",""get"",""one"",""price"",""speaker"",""unbeliev"",""buy"",""cordless"",""holder"",""take"",""echo"",""anywher"",""love"",""purchas"",""love"",""alexa""]",1
"[""super"",""impress"",""alexa"",""prime"",""laps"",""t"",""play"",""anyth"",""t"",""smart"",""enough"",""differenti"",""among"",""spotifi"",""account"",""t"",""use"",""either"",""random"",""speak"",""nobodi"",""talk"",""just"",""today"",""unplug"",""sure"",""ll"",""ever"",""use"",""alexa""]",0
"[""like"",""everyth""]",1
"[""like"",""100""]",1
"[""never"",""issu"",""buy"",""use"",""electron"",""long"",""get"",""good"",""like"",""new"",""just"",""read"",""comment"",""see"",""use""]",1
"[""famili"",""realli"",""love"",""new"",""echo""]",1
"[""bought"",""wife"",""love""]",1
"[""fun"",""just"",""got"",""today"",""now"",""pod"",""will"",""go"",""car"",""will"",""use"",""hous""]",1
"[""like""]",1
"[""third"",""echo"",""worth"",""everi"",""penni"",""like"",""3"",""household"",""employe"",""small"",""flat"",""rate"",""keep"",""bedroom"",""live"",""room"",""drop"",""use"",""intercom"",""listen"",""music"",""answer"",""quick"",""question"",""alarm"",""wake"",""school"",""etc""]",1
"[""listen"",""music"",""set"",""timer""]",1
"[""receiv"",""echo"",""perfect"",""condit"",""devic"",""easi"",""set"",""respond"",""quick"",""without"",""issu"",""alexa"",""great"",""addit"",""famili""]",1
"[""good"",""sound"",""like"",""music"",""schedul"",""like"",""get"",""random"",""thought"",""record"",""think"",""joke"",""cute""]",1
"[""purchas"",""just"",""begin"",""learn"",""far"",""veri"",""pleas"",""amaz"",""differ"",""action"",""perform"",""enjoy"",""look"",""forward"",""learn"",""option"",""provid""]",1
"[""echo"",""just"",""great"",""other"",""even"",""though"",""smaller""]",1
"[""funni"",""buy"",""someth"",""just"",""look"",""fun"",""wind"",""total"",""use"",""part"",""home"",""love""]",1
"[""bought"",""replac"",""34"",""dot"",""34"",""live"",""room"",""speaker"",""slight"",""better"",""hear"",""better"",""tv"",""unfortun"",""t"",""understand"",""respond"",""request"",""well"",""dot"",""frequent"",""request"",""2"",""3"",""time"",""get"",""want"",""dot"",""usual"",""exact"",""want"",""first"",""request"",""t"",""consid"",""upgrad""]",1
"[""good"",""experi"",""far"",""second"",""generat"",""echo"",""mani"",""thing"",""learn"",""time"",""yet"",""right"",""now"",""most"",""enjoy"",""music"",""weather"",""updat"",""use"",""alarm"",""featur"",""person"",""also"",""purchas"",""mini"",""smart"",""socket"",""yes"",""veri"",""excit"",""begin"",""use""]",1
"[""troubl"",""connect"",""tv"",""exact"",""tech"",""smart"",""sure"",""one"",""grandson"",""will"",""figur"",""far"",""use"",""most"",""music""]",1
"[""simpli"",""love"",""echo"",""hard"",""watch"",""tv"",""anymor"",""busi"",""listen"",""music"",""speaker"",""pretti"",""goo"",""size"",""fun"",""skill"",""realli"",""make"",""echo"",""fun"",""whole"",""famili""]",1
"[""enjoy"",""entir"",""echo"",""experi""]",1
"[""easi"",""set""]",1
"[""echo"",""amaz"",""devic"",""mani"",""time"",""seem"",""veri"",""intuit"",""time"",""ask"",""someth"",""seem"",""clear"",""simpl"",""get"",""result"",""instal"",""fair"",""straightforward"",""mess"",""sever"",""time"",""simpli"",""thought"",""step"",""complet"",""t"",""actual"",""made"",""lose"",""ground"",""figur"",""advic"",""patient"",""app"",""will"",""know"",""move"",""next"",""step"",""biggest"",""issu"",""moment"",""sever"",""echo"",""devic"",""home"",""like"",""use"",""intercom"",""told"",""done"",""howev"",""t"",""make"",""echo"",""awar"",""other"",""exist"",""ask"",""alexa"",""answer"",""instruct"",""chang"",""name"",""know"",""like"",""fault"",""think"",""design"",""anticip"",""make"",""easier"",""find"",""need"",""instruct"",""small"",""deal"",""mani"",""devic"",""savvi"",""peopl"",""challeng""]",1
"[""love"",""veri"",""much""]",1
"[""origin"",""alexa"",""tap"",""far"",""2nd"",""generat"",""best"",""happi"",""see"",""make"",""improv"",""new"",""one"",""great"",""updat"",""littl"",""think"",""help"",""lot"",""bug"",""veri"",""happi"",""now"",""play"",""music"",""throughout"",""whole"",""hous"",""adjust"",""bass"",""trebl"",""thank""]",1
"[""veri"",""pleas"",""echo"",""2nd"",""generat"",""nice"",""alexa"",""avail"",""music"",""weather"",""news"",""probabl"",""lot"",""t"",""discov""]",1
"[""pleasant"",""surpris"",""sound"",""qualiti"",""echo"",""big"",""fan"",""deep"",""bass"",""might"",""suffici"",""though"",""potenti"",""control"",""home"",""option"",""will"",""explor"",""evolv"",""home"",""smart"",""home"",""voic"",""recognit"",""veri"",""impress"",""stylish"",""fun"",""regret"",""purchas"",""great"",""technic"",""chang"",""peopl"",""ask"",""play"",""song"",""movi"",""respond"",""instant"",""elder"",""love"",""one"",""great"",""gift"",""connect"",""wifi"",""veri"",""simpl"",""use"",""want"",""unlimit"",""music"",""control"",""sure"",""amazon"",""prime"",""premium"",""spotifi"",""will"",""blown"",""away"",""person"",""dj"",""even"",""convers"",""echo"",""embarrass"",""say"",""echo"",""made"",""laugh"",""coupl"",""time"",""ask"",""tell"",""joke"",""tell"",""packag"",""sinc"",""amazon"",""prime"",""addict"",""come"",""extrem"",""handi""]",1
"[""easi"",""setup"",""love"",""thing""]",1
"[""alexa"",""throughout"",""hous"",""futur"",""arriv""]",1
"[""alreadi"",""alexa"",""amazon"",""find"",""today"",""resist"",""get"",""echo"",""also"",""best"",""thing"",""ever"",""use"",""side"",""hous"",""t"",""happier""]",1
"[""arriv"",""expect""]",1
"[""bought"",""week"",""ago"",""everyth"",""product"",""excel"",""t"",""forget"",""buy"",""charger"",""order"",""must"",""take"",""outsid"",""pool"",""worri"",""hire"",""electrician"",""put"",""outlet"",""yard""]",1
"[""terrif""]",1
"[""love"",""echo""]",1
"[""smaller"",""origin"",""look"",""nicer""]",1
"[""work"",""great""]",1
"[""husband"",""call"",""34"",""late"",""adopt"",""34"",""come"",""technolog"",""decid"",""tri"",""echo"",""serv"",""primarili"",""music"",""sourc"",""wow"",""amaz"",""great"",""sound"",""also"",""great"",""time"",""listen"",""favorit"",""song"",""buy"",""just"",""ask"",""alexa"",""may"",""even"",""buy"",""one"",""elder"",""dad"",""think"",""will"",""enjoy"",""one"",""listen"",""music"",""even"",""place"",""call"",""us""]",1
"[""realli"",""enjoy"",""chang"",""directv"",""channel"",""play"",""iheartradio"",""pandora"",""adjust"",""ac"",""thermostat"",""turn"",""live"",""room"",""light"",""outsid"",""light""]",1
"[""want"",""one"",""now"",""bought"",""prime"",""day"",""absolut"",""love""]",1
"[""glad"",""got"",""echo"",""bluetooth"",""speaker"",""alexa"",""much"",""stuff"",""non"",""smart"",""speaker"",""person"",""love"",""timer"",""featur"",""help"",""cook"",""multipl"",""thing"",""simultan"",""pandora"",""integr"",""anoth"",""featur"",""use"",""daili"",""happi"",""prime"",""day"",""purchas"",""will"",""get"",""echo"",""hub"",""echo"",""dot"",""futur""]",1
"[""see"",""subject"",""line"",""love""]",1
"[""love""]",1
"[""veri"",""easi"",""setup""]",1
"[""hesit"",""buy"",""echo"",""echo"",""dot"",""seem"",""good"",""enough"",""echo"",""except"",""sound"",""qualiti"",""realli"",""t"",""feel"",""need"",""howev"",""glad"",""got"",""differ"",""sound"",""realli"",""far"",""superior"",""echo"",""dot"",""now"",""listen"",""greatest"",""showman"",""littl"",""power""]",1
"[""sound"",""qualiti"",""great"",""still"",""learn"",""differ"",""thing"",""fun""]",1
"[""got"",""good"",""deal"",""work"",""great"",""prime"",""setup"",""bit"",""pain"",""fault"",""crappi"",""internet"",""servic"",""work"",""great"",""nice"",""sound"",""small"",""speaker""]",1
"[""love""]",1
"[""work"",""great"",""perfect"",""offic""]",1
"[""love"",""one"",""insid"",""hous"",""one"",""pool"",""now"",""just"",""good"",""bose"",""speaker"",""around"",""hous""]",1
"[""easi"",""use"",""amaz""]",1
"[""nice"",""product""]",1
"[""love"",""echo"",""total"",""amaz"",""speaker"",""qualiti"",""bum"",""t"",""buy"",""two"",""sinc"",""got"",""prime"",""day""]",1
"[""veri"",""respons"",""great"",""sound"",""qualiti"",""size""]",1
"[""effici"",""amaz"",""cool"",""use"",""often"",""everi"",""day""]",1
"[""impress"",""qualiti"",""sound"",""echo"",""definit"",""compar"",""bose"",""mini"",""gave"",""4"",""star"",""t"",""use"",""appl"",""music"",""account""]",1
"[""technolog"",""small"",""devic"",""price"",""good"",""sound"",""amaz"",""must"",""featur"",""home""]",1
"[""main"",""use"",""music"",""learn"",""time"",""realli"",""noth"",""bad"",""say""]",1
"[""replac"",""1st"",""gen"",""concern"",""smaller"",""unit"",""sound"",""wrong"",""anyth"",""volum"",""clear"",""good"",""product""]",1
"[""great"",""addit"",""echo"",""plus""]",1
"[""best""]",1
"[""love"",""featur"",""play"",""music"",""everi"",""room"",""multipl"",""echo""]",1
"[""love"",""alexa"",""surpris"",""much"",""use""]",1
"[""use"",""product"",""enjoy"",""just"",""love""]",1
"[""easi"",""use"",""great"",""sound"",""great"",""purchas"",""great"",""price""]",1
"[""veri"",""easi"",""set"",""issu""]",1
"[""unit"",""add"",""much"",""pleasur"",""echo"",""plus"",""now"",""music"",""inform"",""home"",""just"",""one"",""room""]",1
"[""extrem"",""use"",""simpl"",""thing"",""like"",""spotifi"",""audibl"",""thing"",""like"",""sometim"",""t"",""answer"",""everyth"",""ask"",""still"",""nice"",""use""]",1
"[""difficult"",""set"",""keep"",""time"",""enter"",""password""]",0
"[""just"",""get"",""use"",""use"",""echo"",""use"",""shop"",""list"",""listen"",""music"",""timer"",""work"",""great"",""far""]",1
"[""veri"",""cool"",""lot"",""fun"",""use"",""week"",""still"",""learn"",""capabl""]",1
"[""love"",""love""]",1
"[""love"",""hard"",""time"",""set"",""app""]",1
"[""use"",""offic"",""anoth"",""apart"",""music"",""inform""]",1
"[""great"",""music"",""littl"",""hard"",""figur"",""work""]",1
"[""given"",""7"",""year"",""time"",""birthday"",""gift"",""dad"",""love"",""ask"",""alexa"",""anyth"",""answer"",""plus"",""good"",""homework"",""purchas"",""one"",""prime"",""day"",""bathroom"",""get"",""readi"",""work"",""listen"",""music"",""4am"",""base"",""metro"",""boom"",""replac"",""clock"",""radio"",""plus"",""echo"",""dot"",""night"",""stand"",""alarm"",""clock""]",1
"[""veri"",""impress"",""look"",""clariti"",""sound"",""color""]",1
"[""alexa"",""amaz"",""great"",""speaker""]",1
"[""still"",""get"",""use"",""alexa"",""t"",""connect"",""tv"",""yet"",""thing"",""right"",""now"",""use"",""music"",""inform"",""great""]",1
"[""work"",""sound"",""great"",""hous"",""bare"",""1100sf"",""sit"",""kitchen"",""counter"",""hear"",""speak"",""room"",""lot"",""function"",""still"",""discov""]",1
"[""pure"",""fun"",""echo"",""weather"",""joke"",""news"",""brief"",""music"",""still"",""much"",""use"",""lot"",""fun"",""money""]",1
"[""use"",""time"",""especi"",""communic"",""kid"",""throughout"",""home""]",1
"[""love"",""still"",""learn"",""make"",""lot"",""thing"",""easier"",""like"",""forget"",""turn"",""light"",""anoth"",""room"",""ask"",""alexa"",""turn"",""light""]",1
"[""bought"",""daughter"",""turn"",""9"",""love"",""especi"",""like"",""call"",""featur"",""sinc"",""t"",""cell"",""phone"",""love"",""play"",""music"",""danc"",""amazon"",""music"",""play"",""favorit"",""song"",""sometim"",""lol""]",1
"[""got"",""wed"",""gift"",""t"",""discov"",""featur"",""yet"",""will"",""updat"",""play"",""music"",""great"",""though""]",1
"[""impress"",""sound"",""qualiti""]",1
"[""veri"",""pleas"",""purchas"",""echo"",""smart"",""speaker"",""love"",""fact"",""play"",""music"",""differ"",""genr"",""whenev"",""want"",""troubl"",""first"",""wi"",""fi"",""now"",""work""]",1
"[""wife"",""enjoy"",""eas"",""play"",""music"",""game"",""fun"",""entertain"",""look"",""forward"",""ad"",""smart"",""product"",""home""]",1
"[""second"",""echo"",""love"",""help"",""kitchen"",""set"",""timer"",""listen"",""news"",""prepar"",""groceri"",""list"",""get"",""great"",""music""]",1
"[""sound"",""qualiti"",""good"",""just"",""wish"",""alexa"",""answer"",""question""]",1
"[""second"",""echo"",""dot"",""speaker"",""weak"",""purchas"",""listen"",""music"",""speaker"",""great""]",1
"[""great"",""sound""]",1
"[""great""]",1
"[""realli"",""use"",""speaker"",""stream"",""music"",""7"",""month"",""just"",""kinda"",""useless""]",1
"[""set"",""veri"",""user"",""friend"",""set"",""t"",""user"",""friend"",""hope"",""alexa"",""app"",""abl"",""download"",""pc"",""without"",""instal"",""invas"",""driver"",""wife"",""retir"",""t"",""abl"",""instal"",""alexa"",""son"",""t"",""suppli"",""smart"",""phone"",""t"",""use"",""alexa"",""yet""]",1
"[""veri"",""easi"",""set"",""realli"",""enjoy""]",1
"[""echo"",""t"",""come"",""built"",""batteri"",""plug"",""time"",""use"",""make"",""quit"",""inconveni""]",1
"[""compact"",""bit"",""better"",""origin""]",1
"[""love"",""pretti"",""cool""]",1
"[""live"",""room"",""music"",""sound"",""realli"",""good"",""live"",""room"",""hear"",""upstair""]",1
"[""great"",""product"",""set"",""easi"",""sound"",""wonder""]",1
"[""far"",""like"",""bought"",""just"",""music"",""though"",""sound"",""pretti"",""good""]",1
"[""love""]",1
"[""love""]",1
"[""glad"",""bought""]",1
"[""like"",""type"",""fun"",""music""]",1
"[""like"",""volum"",""top"",""turn"",""quick""]",1
"[""beyond"",""capabl"",""program"",""grandkid"",""lve""]",1
"[""love"",""new"",""echo"",""give"",""hour"",""music"",""help"",""thing"",""difficult"",""set"",""help"",""tekki""]",1
"[""almost"",""good"",""bose"",""love"",""whole"",""hous"",""music""]",1
"[""alexa"",""hard"",""came""]",0
"[""easi"",""setup"",""use"",""app"",""also"",""easi"",""instal"",""phone"",""sound"",""qualiti"",""listen"",""music"",""pandora"",""wonder""]",1
"[""still"",""learn"",""use"",""echo"",""far"",""love""]",1
"[""work"",""awesom""]",1
"[""work"",""great""]",1
"[""small"",""speaker"",""sound"",""great""]",1
"[""great"",""sound"",""size"",""prize"",""cours"",""alexa""]",1
"[""t"",""echo"",""definit"",""need"",""one""]",1
"[""great"",""devic"",""seem"",""work"",""better"",""1st"",""generat""]",1
"[""item"",""longer"",""work"",""just"",""5"",""month"",""use"",""will"",""connect"",""wifi"",""unrespons"",""reset"",""request""]",0
"[""love"",""echo"",""dot"",""easi"",""fun"",""get"",""drop"",""grandaught"",""live"",""2000"",""mile"",""away"",""sound"",""like"",""right"",""next""]",1
"[""work"",""great"",""differ"",""new"",""one""]",1
"[""one"",""go"",""kitchen"",""timer"",""music"",""duti""]",1
"[""love"",""volum"",""definit"",""use"",""boost"",""better"",""built"",""speaker"",""definit"",""5"",""star"",""thought"",""ahead"",""put"",""audio"",""auxiliari"",""input"",""bought"",""dedic"",""speaker"",""echo"",""prove"",""best"",""way"",""go""]",1
"[""work"",""just"",""fine""]",1
"[""work"",""great"",""look"",""brand"",""new"",""love"",""new"",""echo"",""dot"",""will"",""get"",""main"",""room"",""hous""]",1
"[""refurbish"",""item"",""work"",""like"",""new"",""love"",""easi"",""set"",""love"",""issu"",""volum"",""listen"",""relax"",""fine"",""expect"",""anyth"",""els"",""recommend"",""purchas"",""speaker""]",1
"[""veri"",""loud""]",1
"[""2nd"",""one"",""love""]",1
"[""sure"",""feel"",""echo"",""dot"",""mani"",""thing"",""need"",""get"",""use"",""ask"",""right"",""question"",""t"",""understand""]",1
"[""thing"",""bare"",""work"",""select"",""3rd"",""parti"",""app"",""stuff"",""think"",""box"",""send"",""mine"",""back"",""asap"",""wast"",""money""]",0
"[""gift"",""man"",""t"",""like"",""plug"",""pictur"",""show"",""cord"",""prefer"",""cordless"",""still"",""work"",""though"",""purpos"",""bought""]",1
"[""5th"",""amazon"",""echo"",""devic"",""purchas"",""refurbish"",""satisfi"",""time"",""differ"",""t"",""tell"",""brand"",""new"",""price"",""10"",""cheaper"",""echo"",""wake"",""us"",""keep"",""timer"",""play"",""music"",""us"",""act"",""encyclopedia"",""turn"",""light"",""much""]",1
"[""small"",""echo"",""dot"",""amaz"",""sound"",""come"",""great"",""chang"",""nest"",""thermostat"",""phillip"",""hue"",""light"",""without"",""leav"",""chair""]",1
"[""talk"",""time"",""song"",""just"",""t"",""dislik"",""devic""]",1
"[""never"",""disappoint"",""amazon"",""technolog""]",1
"[""work"",""promis""]",1
"[""return"",""2"",""echo"",""dot"",""get"",""refund"",""1"",""return"",""2"",""one"",""packag"",""want"",""refund"",""packag"",""see""]",0
"[""work""]",0
"[""weird"",""paus"",""speech"",""pattern"",""present"",""echo"",""devic""]",1
"[""sure"",""love"",""alexa"",""lol"",""thank"",""great"",""price"",""product""]",1
"[""work""]",1
"[""echo"",""fan"",""one"",""work""]",0
[],0
"[""bought"",""bathroom"",""listen"",""shower"",""love""]",1
"[""t"",""alway"",""respond"",""spoken"",""promp"",""word"",""thought"",""connect"",""echo"",""upstair"",""use"",""like"",""intercom"",""t"",""abl""]",0
"[""fast"",""ship"",""work"",""well""]",1
"[""love""]",1
"[""love"",""love"",""love"",""new"",""free"",""assist""]",1
"[""six"",""word"",""34"",""alexa"",""tell"",""poop"",""joke"",""34""]",1
"[""work"",""month"",""stop"",""tri"",""everyth"",""tri"",""make"",""work"",""noth"",""work"",""want"",""refund""]",0
"[""poor"",""qualiti"",""gave"",""away""]",0
"[""refurbish"",""way"",""go"",""echo"",""work"",""just"",""like"",""new""]",1
"[""love""]",1
"[""five"",""need"",""say""]",1
"[""speaker"",""arent"",""loud"",""alexa"",""great"",""though"",""besid"",""naw""]",1
"[""work"",""great"",""sound"",""good""]",1
"[""never"",""get"",""work"",""techi"",""friend"",""look"",""said"",""adapt"",""t"",""strong"",""enough"",""power"",""look"",""like"",""bought"",""dollar"",""store"",""go"",""replac"",""adapt"",""hope"",""work""]",0
"[""almost"",""like"",""star"",""trek"",""home"",""fun"",""tri"",""outsmart""]",1
"[""add"",""echo"",""system"",""refurbish"",""product"",""work"",""like"",""new""]",1
"[""great"",""offic"",""use"",""daili"",""mani"",""way"",""includ"",""spell"",""background"",""music""]",1
"[""awesom"",""love"",""alexa""]",1
"[""t"",""sure"",""realli"",""want"",""one"",""now"",""extrem"",""use"",""get"",""one"",""ll"",""love""]",1
"[""initi"",""echo"",""dot"",""work"",""veri"",""well"",""time"",""dot"",""stop"",""respond"",""alexa"",""unless"",""within"",""one"",""foot"",""yell"",""echo"",""echo"",""dot"",""room"",""respond"",""without"",""respons"",""echo"",""dot"",""recommend"",""buy"",""refurbish""]",0
"[""great"",""product"",""fast"",""ship""]",1
"[""bought"",""echo"",""dot"",""refurbish"",""stop"",""whatev"",""function"",""perform"",""quit"",""often"",""t"",""wake"",""everi"",""time"",""random"",""turn"",""noth"",""buy"",""refurbish"",""echo"",""dot""]",0
"[""perfect"",""work"",""great"",""problem"",""refurbish""]",1
"[""dont"",""trust""]",0
"[""perfect"",""condit"",""love"",""echo""]",1
"[""love"",""beauti"",""experi"",""especi"",""hook"",""smart"",""light"",""accessori""]",1
"[""just"",""got"",""within"",""last"",""coupl"",""week"",""tell"",""issu"",""son"",""want"",""34"",""alexa"",""34"",""6th"",""birthday"",""tell"",""joke"",""ask"",""question"",""listen"",""music"",""enjoy"",""one"",""much"",""just"",""bought"",""second"",""one"",""week"",""prime"",""deal"",""day""]",1
"[""divertido""]",1
"[""great"",""product"",""work"",""great""]",1
"[""bought"",""guest"",""room"",""radio"",""alarm"",""clock"",""inform"",""center"",""much""]",1
"[""great"",""buy"",""bought"",""go"",""echo"",""love"",""speaker"",""t"",""best"",""music"",""work"",""great"",""kitchen"",""timer"",""alarm""]",1
[],0
"[""work"",""perfect"",""save"",""buck"",""buy"",""refurbish"",""look"",""brand"",""new""]",1
"[""look"",""work"",""perfect"",""glad"",""got"",""good"",""deal""]",1
"[""just"",""good"",""new"",""one"",""bought"",""10"",""00"",""less""]",1
"[""love"",""work"",""veri"",""well""]",1
"[""everyth"",""perfect""]",1
"[""good"",""price"",""prompt"",""ship"",""work"",""flawless""]",1
"[""love"",""alexa""]",1
"[""room"",""improv"",""price"",""complain"",""much"",""still"",""complain"",""howev"",""audio"",""terribl"",""kind"",""like"",""listen"",""speak"",""n"",""spell"",""80s""]",1
"[""iov"",""bought"",""son"",""want"",""awesom""]",1
"[""echo"",""work"",""price"",""great"",""deal"",""issu"",""dot"",""speaker"",""bit"",""tinni"",""good"",""second"",""unit"",""like"",""attach"",""extern"",""speaker"",""sound"",""good"",""buy""]",1
"[""thank""]",1
"[""want"",""use"",""radio"",""intercom"",""get"",""terribl"",""fm"",""recept"",""live"",""speech"",""recognit"",""softwar"",""horribl"",""wife"",""nativ"",""american"",""whose"",""languag"",""english"",""north"",""texa"",""neither"",""accent"",""birth"",""area"",""yet"",""good"",""job"",""understand"",""us"",""bought"",""two"",""thing"",""addit"",""wifi"",""recept"",""poor"",""margin"",""buy"",""wifi"",""rang"",""extend"",""offic"",""ten"",""feet"",""router"",""problem"",""switch"",""around"",""differ"",""now"",""disconnect"",""dust"",""collector""]",0
"[""third"",""dot"",""work"",""perfect"",""use"",""one"",""multipl"",""time"",""day"",""absolut"",""love""]",1
"[""item"",""never"",""work"",""box"",""broken"",""spent"",""sever"",""day"",""tri"",""get"",""work"",""run"",""34"",""fix"",""34"",""amazon"",""thing"",""accomplish"",""will"",""never"",""order"",""anoth"",""refurbish"",""devic""]",0
"[""alreadi"",""echo"",""plus"",""bought"",""one"",""bedroom"",""love"",""function""]",1
"[""simpl"",""set"",""music"",""everywher""]",1
"[""work"",""just"",""like"",""brand"",""new"",""dot"",""veri"",""satisfi""]",1
"[""great"",""product"",""return"",""new"",""alexa"",""dot"",""refurbish"",""alreadi"",""give"",""problem"",""connect""]",0
"[""echo"",""alreadi"",""went"",""one"",""refurbish"",""save"",""buck"",""work"",""great"",""love"",""new"",""generat"",""one"",""rubber"",""bottom"",""nice""]",1
"[""love"",""fact"",""unplug"",""take"",""basement"",""want"",""laundri""]",1
"[""refurbish"",""just"",""good"",""new"",""one"",""bought""]",1
"[""good"",""new""]",1
"[""granddaught"",""love""]",1
"[""price"",""great"",""troubl"",""hear"",""across"",""room"",""move"",""anoth"",""spot"",""seem"",""work"",""fine"",""will"",""buy"",""want"",""1"",""everi"",""room""]",1
"[""set"",""alexa"",""blue"",""tooth"",""speaker"",""enjoy"",""listen"",""music"",""outdoor"",""t"",""wait"",""tri"",""new"",""stuff"",""use"",""alexa""]",1
"[""thank""]",1
"[""work"",""great""]",1
"[""34"",""never"",""buy"",""certifi"",""refurbish"",""echo"",""dot"",""34"",""bought"",""34"",""certifi"",""refurbish"",""34"",""echo"",""dot"",""unit"",""veri"",""poor"",""receiv"",""command"",""sometim"",""even"",""acknowledg"",""command"",""never"",""buy"",""refurbish"",""echo"",""dot"",""unit"",""receiv"",""probabl"",""never"",""certifi"",""refurbish"",""indic"",""also"",""bought"",""new"",""echo"",""dot"",""work"",""perfect"",""veri"",""disappoint""]",0
"[""start"",""amazon"",""productsand"",""regret"",""noth"",""absolut"",""great"",""journey"",""product"",""continu"",""improv"",""day"",""day"",""life""]",1
"[""now"",""use"",""sever"",""month"",""without"",""problem""]",1
"[""first"",""smart"",""devic"",""will"",""sure"",""buy"",""devic"",""will"",""compat"",""one""]",1
"[""love""]",1
"[""love"",""just"",""good"",""new"",""one""]",1
"[""larger"",""echo"",""time"",""love"",""bought"",""one"",""anoth"",""portion"",""hous"",""sinc"",""sever"",""wifi"",""home"",""devic"",""want"",""voic"",""control"",""hous""]",1
"[""love"",""product"",""use"",""turn"",""light"",""answer"",""quick"",""question""]",1
"[""great"",""buy""]",1
"[""leari"",""refurbish"",""work"",""great""]",1
"[""veri"",""puni"",""sound"",""work"",""great""]",1
"[""great""]",1
"[""exact"",""like"",""new"",""tell"",""differ"",""new"",""dot"",""got"",""prior"",""one"",""work"",""perfect"",""love"",""alexa""]",1
"[""work"",""perfect"",""wear"",""tear"",""devic"",""love"",""alexa"",""work"",""make"",""home"",""smart""]",1
"[""work"",""good""]",1
"[""thing"",""t"",""like"",""shut"",""work"",""great""]",1
"[""excel"",""product"",""mint"",""condit"",""refurbish"",""unit"",""never"",""know"",""refurbish""]",1
"[""alreadi"",""own"",""coupl"",""echo"",""frustrat"",""t"",""also"",""use"",""intercom"",""final"",""amazon"",""enabl"",""drop"",""featur"",""now"",""use"",""echo"",""reach"",""famili"",""remot"",""part"",""hous"",""teenag"",""insist"",""never"",""heard"",""yell"",""come"",""dinner"",""featur"",""main"",""use"",""echo"",""standard"",""stuff"",""play"",""music"",""set"",""alarm"",""answer"",""question"",""etc"",""life"",""chang"",""home"",""devic"",""amazon"",""believ"",""conveni"",""around"",""refurb"",""save"",""buck"",""look"",""work"",""brand"",""new"",""one""]",1
"[""love"",""worri"",""refurbish"",""part"",""first"",""first"",""echo"",""awesom"",""use"",""everyth"",""light"",""sinc"",""work"",""night"",""shop"",""well"",""spotifi"",""plan"",""get"",""parent"",""help"",""everyday"",""thing"",""take"",""grant"",""young"",""recommend"",""everyon""]",1
"[""love"",""alexa"",""hope"",""everi"",""room"",""soon""]",1
"[""simplic"",""use"",""set""]",1
"[""great"",""got"",""one"",""gazebo"",""one"",""upstair""]",1
"[""work"",""great"",""never"",""issu""]",1
"[""everyth"",""ask""]",1
"[""work"",""great"",""good"",""sound""]",1
"[""use"",""echo"",""listen"",""music"",""well"",""sort"",""research"",""tool"",""answer"",""varieti"",""question"",""like"",""volum"",""go"",""just"",""littl"",""bit"",""louder"",""t"",""complain"",""also"",""believ"",""intern"",""power"",""sourc"",""order"",""use"",""echo"",""must"",""plug"",""time"",""use"",""univers"",""charg"",""cord"",""nice"",""use"",""echo"",""dot"",""go"",""without"",""buy"",""product""]",1
"[""love"",""great"",""fun""]",1
"[""love""]",1
"[""outstand"",""use"",""time"",""work"",""just"",""like"",""say""]",1
"[""save"",""10"",""alway"",""nice"",""son"",""alway"",""say"",""buy"",""refurbish"",""mean"",""get"",""new"",""devic"",""product"",""less"",""run"",""diagnost"",""everyth"",""correct""]",1
"[""work"",""perfect"",""alexa"",""turn"",""light"",""tv"",""roomba""]",1
"[""never"",""know"",""refurbish""]",1
"[""far"",""good""]",1
"[""look"",""perform"",""new"",""complaint""]",1
"[""goe"",""great"",""echo""]",1
"[""work"",""great"",""just"",""like"",""new"",""one"",""alreadi""]",1
